layer,metric,mean,std,n
15,l2_dist,669.8539113,247.8896079,1002
15,cosine_dist,0.226432533,0.171410649,1002
15,slang_only_features,41.89620758,24.08619762,1002
15,literal_only_features,47.49201597,21.98008616,1002
15,shared_features,74.32934132,22.27480602,1002
15,slang_active,116.2255489,17.93198021,1002
15,literal_active,121.8213573,18.02152802,1002
16,l1_dist,8455.515189,4221.453623,1002
16,l2_dist,774.1353264,289.1498413,1002
16,cosine_dist,0.20138203,0.156785641,1002
16,slang_only_features,45.79441118,28.06902045,1002
16,literal_only_features,48.85429142,20.5893391,1002
16,shared_features,68.58682635,19.99188823,1002
16,slang_active,114.3812375,19.20506959,1002
16,literal_active,117.4411178,15.440667,1002
17,l1_dist,10304.99014,4785.445683,1002
17,l2_dist,964.2831817,333.2706203,1002
17,cosine_dist,0.19316637,0.143784535,1002
17,slang_only_features,43.45808383,24.56525668,1002
17,literal_only_features,46.33433134,18.89832547,1002
17,shared_features,70.27844311,17.76878878,1002
17,slang_active,113.7365269,16.36614621,1002
17,literal_active,116.6127745,12.9793232,1002
18,l1_dist,12682.17856,5642.958262,1002
18,l2_dist,1186.683744,382.8131156,1002
18,cosine_dist,0.203094321,0.14113668,1002
18,slang_only_features,44.60479042,23.00588957,1002
18,literal_only_features,45.80638723,18.49568216,1002
18,shared_features,71.70758483,16.8476004,1002
18,slang_active,116.3123752,14.89119643,1002
18,literal_active,117.5139721,12.0151395,1002
19,l1_dist,13616.56049,6282.409853,1002
19,l2_dist,1328.785662,425.4697595,1002
19,cosine_dist,0.180603669,0.124434162,1002
19,slang_only_features,41.73253493,22.9349144,1002
19,literal_only_features,42.58483034,18.14779888,1002
19,shared_features,62.55688623,16.93333346,1002
19,slang_active,104.2894212,13.92889227,1002
19,literal_active,105.1417166,11.27057339,1002
20,l1_dist,14015.61746,6468.421608,1002
20,l2_dist,1379.93005,449.6069822,1002
20,cosine_dist,0.209293542,0.140045254,1002
20,slang_only_features,38.07185629,19.90799262,1002
20,literal_only_features,39.96806387,17.27091223,1002
20,shared_features,69.23253493,15.06734117,1002
20,slang_active,107.3043912,12.70564025,1002
20,literal_active,109.2005988,10.97314266,1002
21,l1_dist,15313.9433,6429.250219,1002
21,l2_dist,1506.024933,444.3387401,1002
21,cosine_dist,0.208937877,0.129358134,1002
21,slang_only_features,39.31237525,19.24739728,1002
21,literal_only_features,43.8992016,17.30860029,1002
21,shared_features,57.33832335,16.28551113,1002
21,slang_active,96.6506986,12.55509791,1002
21,literal_active,101.237525,12.81822356,1002
22,l1_dist,20741.40929,8071.622719,1002
